Select,ID,Name,Grade Basis,Units,Program and Plan,Level,Message Not Found,Last Enrollment DateTime
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Sophomore,,04/21/2011 1:56:28PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended/Mathematics-Minor,Sophomore,,04/25/2011 10:34:30AM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Junior,,04/25/2011 12:27:32PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Sophomore,,04/25/2011 8:42:47PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Sophomore,,04/26/2011 10:52:01AM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Junior,,04/27/2011 1:43:06PM
,123,some student,Graded,4,Undergraduate - Electrical Engr Intended,Junior,,04/27/2011 6:31:36PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Junior,,07/07/2011 10:24:01AM
,123,some student,Graded,0,Undergraduate - University Studies - BS,Senior,Withdrawn,07/27/2011 9:40:22PM
,123,some student,Graded,4,Undergraduate - Interdisciplinary Studies-BSIS/Computer Science Minor,Junior,,07/28/2011 1:38:07PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended/Mathematics-Minor,Senior,,08/03/2011 10:23:07AM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Junior,,08/24/2011 4:00:12PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Senior,,08/25/2011 6:43:04PM
,123,some student,Graded,4,Undergraduate - Computer Engineering Intended,Senior,,08/29/2011 2:53:18PM
