Select,ID,Name,Grade Basis,Units,Program and Plan,Level,Message Not Found,Last Enrollment DateTime
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Junior,,04/12/2010 4:50:35PM
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Sophomore,,04/15/2010 5:31:53PM
,123,some student,Graded,3,Undergraduate - Mathematics-BS/Computer Engineering Intended,Senior,,04/17/2010 9:00:22PM
,123,some student,Graded,3,Masters - Computer Engineering-MS NonTh,Graduate,,04/22/2010 12:15:01PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Senior,,05/09/2010 7:46:19PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,05/14/2010 11:53:53AM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Junior,,05/14/2010 8:46:01PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,05/26/2010 2:32:00PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,05/26/2010 3:31:41PM
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Junior,,05/27/2010 10:12:11AM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,06/13/2010 8:14:56PM
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Senior,,06/14/2010 6:31:51PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,06/15/2010 1:49:04PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,07/07/2010 8:48:35PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,07/08/2010 5:00:39PM
,123,some student,Graded,3,Undergraduate - Interdisciplinary Studies-BSIS/Computer Science Minor,Sophomore,,07/21/2010 11:54:26AM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,07/21/2010 8:36:32PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,07/26/2010 10:25:07PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,07/28/2010 4:32:09PM
,123,some student,Graded,3,Undergraduate - Mathematics-Minor/Software Engineering Intended,Senior,,07/29/2010 5:39:15PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Senior,,08/03/2010 5:05:47PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,08/05/2010 12:57:11PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,08/09/2010 3:16:43PM
,123,some student,Graded,3,Second Baccalaureate - Computer Science Intended,Fifth Year,,08/09/2010 3:30:44PM
,123,some student,Graded,3,Undergraduate - Mathematics Intended,Senior,,08/12/2010 11:52:50AM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,08/17/2010 7:24:18PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Senior,,08/18/2010 1:34:13PM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,08/19/2010 11:41:34AM
,123,some student,Graded,3,Masters - Computer Engineering-MS NonTh,Graduate,,08/19/2010 5:09:39PM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,08/20/2010 11:22:31AM
,123,some student,Graded,3,Masters - Computer Sci-MCS Non Thesis/Computer Sci-MS Non Thesis,Graduate,,08/23/2010 12:42:56PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,08/23/2010 1:05:25PM
,123,some student,Graded,3,Masters - Computer Engr-MS Thesis,Graduate,,08/24/2010 11:38:44AM
,123,some student,Graded,3,Masters - Computer Engineering-MS NonTh,Graduate,,08/24/2010 11:46:46AM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,08/24/2010 2:55:41PM
,123,some student,Graded,3,Masters - Computer Engineering-MS NonTh,Graduate,,08/24/2010 3:19:01PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended/Music Minor,Senior,,08/24/2010 3:53:30PM
,123,some student,Graded,3,Undergraduate - Mathematics-BS/Computer Science Minor/Physics Minor,Senior,,08/24/2010 8:07:23PM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,08/25/2010 10:09:37AM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,08/25/2010 2:07:44PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,08/26/2010 2:19:31AM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,08/26/2010 8:07:51AM
,123,some student,Graded,0,Undergraduate - Software Engineering Intended,Sophomore,Withdrawn,08/26/2010 1:09:58PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,08/26/2010 1:57:37PM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,09/13/2010 4:00:32PM
